Rank,Weibo User,PageRank Value,Weibo Influence Value,User id
1,生化超限战,0.047220023867847495,100.0,3276353050
2,王牧笛,0.0435815903523648,92.29,1883003324
3,吕永岩,0.04288486904088939,90.82,1266058190
4,长江直播,0.04240437158469945,89.8,2165372481
5,董峻,0.04003270409008114,84.78,1436761252
6,大洋彼岸的绅士,0.03986574335782928,84.43,2111717203
7,崔永元,0.03902632886239444,82.65,1496852380
8,基因农业网,0.03234061930783242,68.49,3512454351
9,焦点联播,0.030327868852459017,64.23,2283406765
10,北美新浪,0.029559766281077756,62.6,1733879143
11,陈一文顾问,0.027695810564663026,58.65,1269923485
12,编剧赵华,0.026628038439796498,56.39,1028410180
13,21世纪经济报道,0.02614754098360656,55.37,1651428902
14,多多dddd,0.02337667231957791,49.51,1853686431
15,头条新闻,0.023017755280333008,48.75,1618051664
16,Overbluesky,0.022912191445260976,48.52,1746677274
17,顾秀林的微博,0.0219832296966271,46.55,1636356690
18,舟子直播间,0.021889799635701274,46.36,3092861042
19,刘仰,0.021060300167140195,44.6,1093974672
20,张兆晋,0.020031876138433515,42.42,1772093701
21,医学美图,0.019053651266766024,40.35,2260118097
22,阿里公鸡,0.018715846994535518,39.64,3706929037
23,太蔟,0.016857923497267762,35.7,1228151340
24,吕祥和,0.015851548269581055,33.57,2892376557
25,新华视点,0.015570044709388973,32.97,1699432410
26,新周刊,0.015160859177252621,32.11,1653689003
27,中国经营报,0.013854814396080647,29.34,1650111241
28,人民日报,0.013777400917027826,29.18,2803301701
29,微天下,0.013761384335154829,29.14,1893801487
30,华西医院心内科杨庆,0.013606557377049182,28.82,1497608215
31,蓝鲸财经记者工作平台,0.012748907552468887,27.0,1885454921
32,西西福厮,0.012677595628415302,26.85,1402551940
33,曹明华和曹明逸,0.01130016958733748,23.93,1398517111
34,凤凰财经,0.01130016958733748,23.93,1988800805
35,香港文匯網,0.010377240057850574,21.98,2632236847
36,圣运律师,0.00990672696438666,20.98,1926381253
37,李子暘,0.009426229508196722,19.96,1780808275
38,抽风手戴老湿,0.009132592173858426,19.34,2022400275
39,和讯网,0.009116575591985428,19.31,2000961721
40,陈世卿院士,0.00874552477859431,18.52,2114780760
41,经济日报,0.008503299978709815,18.01,3037284894
42,尹国明,0.008032786885245903,17.01,2930744304
43,司马南,0.008032786885245903,17.01,1263406744
44,大河报,0.00781656302996043,16.55,1734530730
45,传媒人苏现,0.007723132969034608,16.36,5086856047
46,假行僧老巩,0.007568306010928963,16.03,1465346477
47,给孩子加个菜公益项目,0.007119841718485021,15.08,5117876844
48,戒尺先生,0.006993165116398582,14.81,3160227432
49,陈村,0.00665536084416808,14.09,1660252010
50,这里是美国,0.006639344262295083,14.06,2243807243
51,袁立,0.0057263990955342,12.13,1195300800
52,科学公园,0.005245901639344263,11.11,2298297865
53,环球市场播报,0.004449648711943794,9.42,1640337222
54,-静海心语-,0.00400728597449909,8.49,3807952077
55,脑残对话,0.00400728597449909,8.49,3050636930
56,黄章晋ster,0.0038524590163934434,8.16,1735918992
57,瘦驼,0.0029395138496325613,6.23,1229068373
58,黄胜友微博,0.0029395138496325613,6.23,1214199295
59,新浪财经,0.0029395138496325613,6.23,1638782947
60,黑白无道灰有道,0.0029395138496325613,6.23,1693168330
61,石嫣,0.0029395138496325613,6.23,1436622734
