Rank,Weibo User,PageRank Value,Weibo Influence Value,User id
1,公务员考试,0.013297560771515836,100.0,1714214184
2,交通安全网,0.013242129780758605,99.58,1653076903
3,中国之声,0.012937915553884944,97.3,1699540307
4,经视直播官方微博,0.010904471895254371,82.0,1798653494
5,头条新闻,0.010815294120234669,81.33,1618051664
6,强国论坛,0.010315237234150542,77.57,1665000315
7,JohnRoss431,0.010105240162594668,75.99,2559830984
8,网易新闻客户端,0.00921299549450842,69.28,1974808274
9,媒体微博助理,0.009178610255525592,69.02,2789168643
10,评论古今,0.008821113765179913,66.34,3183555132
11,长江直播,0.00869738940264232,65.41,2165372481
12,广州公安,0.008696183842098238,65.4,1722022490
13,河南新闻广播,0.008647102209587658,65.03,1688864597
14,网络新闻联播,0.008486820884119025,63.82,1977460817
15,历史断片,0.008442355040117686,63.49,2256841532
16,段郎说事,0.008126417266981467,61.11,1807715644
17,新华视点,0.008116977596954593,61.04,1699432410
18,民生江西,0.007848658999171417,59.02,2200249730
19,王强_99,0.00784777800507631,59.02,1827370530
20,求是理论网,0.007843706143535367,58.99,2974325495
21,公安部打四黑除四害,0.007812716991494573,58.75,2328516855
22,当代生活报,0.007810594826340193,58.74,2195600811
23,人性之美丽,0.00780128971763213,58.67,2762663280
24,大鹏看天下,0.007786394326663365,58.56,1735047885
25,人民网,0.0076976758588099565,57.89,2286908003
26,央视新闻,0.007471751257059688,56.19,2656274875
27,敖評,0.007468717134573168,56.17,2612536097
28,谢逸枫,0.007464043198478996,56.13,1592773611
29,公安部交通安全微发布,0.007434908554303313,55.91,2501519087
30,每日经济新闻,0.007379081228289624,55.49,1649173367
31,蓝鲸财经记者工作平台,0.007303833427784406,54.93,1885454921
32,环球时报,0.007213119544932197,54.24,1974576991
33,张小龙的疯言疯语,0.007122918670702808,53.57,2561186727
34,羊城晚报,0.007052565896650071,53.04,1497087080
35,公务员张敏宴,0.006912742296727552,51.99,1688839322
36,法制日报,0.006885500187473605,51.78,2087169013
37,时评女,0.006872691618800567,51.68,3230553332
38,北京日报,0.006816784345693326,51.26,1893892941
39,东方网,0.006735626434776052,50.65,1918021250
40,中国企业家杂志,0.006643610858452099,49.96,1193725273
41,中国青年网,0.006456345211209024,48.55,2748597475
42,第一现场微播,0.00639665133828558,48.1,2435029652
43,人民日报,0.006229962754845168,46.85,2803301701
44,四川日报,0.006200196606874152,46.63,3167104922
45,新浪财经,0.00612559225630441,46.07,1638782947
46,天涯社区,0.005873314600914212,44.17,2140585607
47,观察者网,0.005787900330189906,43.53,1887344341
48,百度新闻,0.005784181081245319,43.5,1887802145
49,聚贤德之淋,0.005749902083792522,43.24,2235090235
50,山东杨洪,0.005745861898585634,43.21,2771032387
51,深蓝财经网,0.005721733957543152,43.03,1961718870
52,舒中胜,0.005695556727670396,42.83,1414705722
53,南方都市报,0.005667761027071807,42.62,1644489953
54,江西老表哥,0.005639100847272054,42.41,2698228511
55,新快报,0.005595349448448924,42.08,1652484947
56,新闻晨报,0.005562534744373677,41.83,1314608344
57,壹读,0.005556421616272035,41.79,2860998382
58,武大沈阳,0.005549180067662558,41.73,1652867473
59,钱江晚报,0.005486102305755362,41.26,1700720163
60,财新网,0.005457291569731354,41.04,1663937380
61,南方日报,0.005436516394511384,40.88,1682207150
62,现代金报,0.005434279329358157,40.87,1929638045
63,安徽日报,0.005417979009874094,40.74,3120845115
64,楚天都市报,0.005410583586353518,40.69,1720962692
65,新浪评论,0.005395430941507635,40.57,1775895885
66,21世纪经济报道,0.005393055692660933,40.56,1651428902
67,江西日报,0.00539241373934796,40.55,1991123083
68,江苏交通广播网,0.005327855733006266,40.07,1723129462
69,杭州交通918,0.005247475402164577,39.46,1929496477
70,天天正能量,0.005246933625700253,39.46,2213859044
71,经济日报,0.005217202358028177,39.23,3037284894
72,梦遗唐朝,0.005214007782101167,39.21,1809098785
73,解放日报,0.0051785736269605405,38.94,3114175427
74,广西日报,0.004837649375219503,36.38,3514732862
75,王志安,0.00483319217407047,36.35,1670421223
76,环球网,0.004801341385947904,36.11,1686546714
77,黄金分析师Michael,0.004785718488062883,35.99,1233624795
78,华商报,0.004766714411602936,35.85,1717833412
79,新浪汽车,0.004755559679657346,35.76,1644088831
80,陈士渠,0.004723745234445624,35.52,1890443153
81,服务乐清,0.004582202867427385,34.46,2505952710
82,杭州微博城事,0.004558787357787449,34.28,1961594843
83,东方财富网,0.004500814122142727,33.85,1801487174
84,Wind资讯,0.00446138404704901,33.55,1901447125
85,国际旅游岛商报,0.004455553382197224,33.51,1708533224
86,扬子晚报,0.004397543968967198,33.07,1653603955
87,Vista看天下,0.004397189633790613,33.07,1323527941
88,三湘都市报,0.0043954280155642025,33.05,1700087532
89,北京杨博,0.004382565931690445,32.96,3062287903
90,新浪陕西,0.004366870196137319,32.84,2162541102
91,中国新闻周刊,0.00427350093679553,32.14,1642512402
92,阅读量,0.004239836174417886,31.88,2469862671
93,京华时报,0.004232136542243893,31.83,1697601814
94,科罗廖夫,0.004218826978471202,31.73,1403915120
