Rank,Weibo User,PageRank Value,Weibo Influence Value,User id
1,小米手机,0.02588601928374656,100.0,2202387347
2,3G门户手机频道,0.02557143677030041,98.78,1849884784
3,烈枫,0.02371608505131232,91.62,3109203651
4,小米电视,0.023270785779876683,89.9,2950733213
5,小米公司,0.02274182845995047,87.85,1771925961
6,扬子晚报,0.02228128206190407,86.07,1653603955
7,红米手机,0.020724890008980916,80.06,3021514657
8,移动互联网那些事,0.02032203045492519,78.51,1940944734
9,MIUI_ROM,0.01867461246887084,72.14,1786860821
10,中国企业家杂志,0.018633005883005885,71.98,1193725273
11,头条新闻,0.018111858848222483,69.97,1618051664
12,多看,0.017897546897546898,69.14,1664362031
13,小米手机_钟雨飞,0.017465716102079736,67.47,1053099491
14,C科技,0.016982954545454544,65.61,1823630913
15,新浪科技,0.014656050767414403,56.62,1642634100
16,小米路由器,0.014637987012987012,56.55,3911265615
17,况忠琪,0.014466548602912237,55.89,1626112207
18,小辣椒,0.01434126984126984,55.4,3811361823
19,香港成报,0.014092171717171715,54.44,1730374903
20,公民大李,0.013981310356310355,54.01,1421810953
21,人民日报,0.013622822884186517,52.63,2803301701
22,财经网,0.013538759433017803,52.3,1642088277
23,小米盒子,0.013040993728493728,50.38,3031330053
24,小米De闹闹,0.01299440836940837,50.2,2570693257
25,今日头条,0.012841368227731862,49.61,2745813247
26,铁杆米粉-热乎雪糕,0.012709235209235208,49.1,1703815732
27,手机中国,0.012697219447219445,49.05,1737694250
28,羊城晚报,0.012616909353272986,48.74,1497087080
29,尚洁怡,0.012318079016942651,47.59,1938594462
30,山西晚报,0.01209208695345059,46.71,1232121710
31,广州日报,0.01207764710037437,46.66,1887790981
32,TechWeb,0.011964355089355089,46.22,1642471052
33,小米商城,0.011627332263695897,44.92,3130145063
34,全球iPhone官网,0.011618473067336703,44.88,1894383393
35,网易新闻客户端,0.011525557523284796,44.52,1974808274
36,手机中国联盟官博,0.011444144452039187,44.21,2101850115
37,信息时报,0.011341562311957048,43.81,1750553234
38,现代快报,0.011241501554001552,43.43,1656737654
39,新浪山东头条,0.011203922340285976,43.28,3222992474
40,安卓网,0.010549182343440716,40.75,2033175114
41,央视新闻,0.010368403274025283,40.05,2656274875
42,Wind资讯,0.010329975579975578,39.91,1901447125
43,赶着毛驴去纽约,0.009863636363636363,38.1,1932108903
44,官坤龙Glog,0.009509276708140344,36.74,3268783891
45,孙鹏_小米,0.00938353839143313,36.25,1782068057
46,WP萝拉,0.009331898530762167,36.05,2061551211
47,性感玉米,0.00887012987012987,34.27,1676582524
48,OONE智能手机,0.00877592378381852,33.9,3978239111
49,王自如ZEALER,0.008654539904539904,33.43,1734741902
50,阿森,0.008317795840523112,32.13,1690708594
51,人民网,0.008169910644910645,31.56,2286908003
52,南京广播电视台,0.008140331890331889,31.45,2663751563
53,科技疯报,0.00807621671258035,31.2,2200164557
54,潘九堂,0.008045552931916567,31.08,1569990961
55,驱动之家,0.007798237747101382,30.13,1659643027
56,互联网的那点事,0.007733032119395756,29.87,1627825392
57,幻想曲通讯,0.007635379771743408,29.5,1741534187
58,法制晚报,0.0073827435191071555,28.52,1644948230
59,新浪手机,0.0070854978354978355,27.37,1642632024
60,安徽商报,0.007038888888888888,27.19,1806503894
61,91门户,0.006746873541131914,26.06,1645596452
62,小米-校园,0.006383576019939655,24.66,2829906144
63,CCTV证券资讯博览,0.0060671258034894395,23.44,2032139271
64,全球安卓报道,0.0060129870129870125,23.23,3871307373
65,多看阅读,0.005920552931916568,22.87,2614813575
66,罗永浩,0.00583728897365261,22.55,1640571365
67,中国好4G,0.005764417400781037,22.27,1673438413
68,济南市旅游局微博,0.005742424242424242,22.18,2115973751
69,爱极客,0.005705293191656828,22.04,1895520105
70,商界杂志,0.005633544233544233,21.76,1644510497
71,公安部打四黑除四害,0.005560601227586873,21.48,2328516855
72,极客村,0.005505058703922341,21.27,1870795791
73,电脑报,0.005479163891663891,21.17,1649597805
74,互联网的一些事,0.005473304473304474,21.14,1577794853
75,Weico微博客户端,0.005441919191919191,21.02,1778857227
76,环球企业家杂志,0.00542345264384738,20.95,1657236125
77,黄枪的枪,0.0052796799160435524,20.4,1265824581
78,Happy张江,0.005204678362573099,20.11,2709577332
79,中国新闻周刊,0.005201935438299074,20.1,1642512402
80,格诺,0.005098734598734599,19.7,1643101157
81,京华时报,0.00490251541387905,18.94,1697601814
82,谁允许你直视本蜀黍,0.004712121212121213,18.2,1846813865
83,春卷,0.00454040404040404,17.54,1649145663
84,veryls,0.004517213216076852,17.45,1690385133
85,秋田六千,0.00393939393939394,15.22,3167305545
86,C数码,0.003939393939393939,15.22,1866792355
87,相遇锦官城,0.0038724911452184176,14.96,1485851374
88,投资界微博,0.0038403263403263403,14.84,1774800467
89,ChinaVenture投中集团,0.0038191919191919188,14.75,1726276573
90,人民网福建频道,0.0036352092352092353,14.04,2625132925
91,新京报,0.0035191071554707917,13.59,1644114654
92,单向街图书馆,0.0032954545454545454,12.73,1673965152
93,猫眼分享,0.00329004329004329,12.71,2963499524
94,王乔at沈阳,0.0031845931845931844,12.3,1696423062
95,IT之家,0.0029968861547808915,11.58,1826017320
96,商业周刊中文版,0.002952020202020202,11.4,2462605080
97,张小娴,0.002950890483785221,11.4,1816011541
98,耳机林sir,0.0027987012987012987,10.81,1828166135
99,剑网3制作人郭炜炜,0.0026699134199134195,10.31,2050067882
100,五岳散人,0.0026515151515151517,10.24,1477045392
101,杂谈微吧,0.0025313131313131313,9.78,2155226773
102,李维嘉,0.0024728142670726403,9.55,1413971423
103,疯狂的杨林,0.0024675324675324677,9.53,1765678631
