Rank,Weibo User,PageRank Value,Weibo Influence Value,User id
1,匹克篮球,0.022965436174469785,100.0,2106132500
2,俄克拉荷马城雷霆,0.02049001111915752,89.22,3800208545
3,新浪新闻视频,0.019106309190342806,83.2,3921730119
4,虎扑篮球,0.018140700724734338,78.99,1642292081
5,LOVE_LosAngelesLAKERS,0.01685024071993333,73.37,1983711495
6,人民日报,0.016089782066672824,70.06,2803301701
7,麦迪篮球世界,0.015719063736810306,68.45,2174534013
8,天天都看球的孟晓琦,0.015706854420089716,68.39,1846904563
9,多特蒙德球迷社区,0.015629990187708012,68.06,2083326977
10,新浪体育视频,0.015530859779809359,67.63,1271638160
11,麦迪中文网,0.01519715213407164,66.17,1859618630
12,华西都市报,0.014680007630582598,63.92,1496814565
13,我爱科比论坛,0.014245652847488317,62.03,1714397395
14,禹唐世纪传媒,0.014110715811290775,61.44,2373118011
15,LOVE_勇士,0.013957492282072114,60.78,1984298397
16,乐视篮球,0.013832032813125252,60.23,5058390436
17,军报记者,0.013818547661979772,60.17,2280198017
18,曼联新闻,0.013726272560306174,59.77,1990895721
19,声色NBA,0.013579355984818171,59.13,2022171303
20,罗斯中文网微博,0.013412319514154985,58.4,2120188435
21,NBA大图,0.013342879498341684,58.1,2432009827
22,看球,0.012875908910572775,56.07,1653472751
23,cspn,0.0127516915857252,55.53,2076795207
24,评述员詹俊,0.012740544935923087,55.48,1664207987
25,LOVE_灰熊,0.012529710060116958,54.56,1984325953
26,NASA中文,0.0125033549182156,54.44,2206258462
27,SINASNOOKER,0.012385569612460368,53.93,2025944645
28,NBA,0.012245009114757014,53.32,1883881851
29,经典斯诺克,0.012226839453730208,53.24,1897748345
30,新浪海南,0.011974789915966387,52.14,2517950371
31,张海彦,0.011670157379190993,50.82,1250188552
32,Love_NBA小秘书,0.011651726388015638,50.74,1985698157
33,袁成力量,0.011277511004401759,49.11,1296313750
34,超级大嘴泉,0.011118909685086156,48.42,1228293531
35,扣篮SLAM,0.010811081466488367,47.08,1262799724
36,Love_SASpurs,0.010807857913950352,47.06,1983645687
37,LOVE_热火,0.010561324998244501,45.99,1949449460
38,库里中文网CURRY,0.010485828404890766,45.66,2485122903
39,旋猫,0.010453625894802365,45.52,1665176985
40,黎双富,0.01019005679194755,44.37,1845935593
41,LOVE_火箭,0.010123247475082947,44.08,1983655155
42,财经网,0.010049142464003145,43.76,1642088277
43,法制晚报,0.009959483793517406,43.37,1644948230
44,CCTV5,0.009673938963799644,42.12,2993049293
45,幽默搞笑大王,0.009197012138188609,40.05,1893769523
46,rosullivan147,0.00905402646888715,39.42,2146154687
47,CCTV5体育新闻,0.009050937626512592,39.41,1750822455
48,知乎,0.008952811893988364,38.98,1904769205
49,阿狸,0.008952811893988364,38.98,1292380541
50,央视新闻,0.008920588478306303,38.84,2656274875
51,苏群,0.008833727935618691,38.47,1156966391
52,LOVE火箭熊4ever,0.00878977278966222,38.27,1685943632
53,陕西身边事,0.008779301194161876,38.23,2202896360
54,王菀之Ivana,0.008760504201680673,38.15,1689224772
55,NBA梦之队官博,0.008748518096151885,38.09,3338517620
56,LOVE_勒布朗詹姆斯,0.008746998799519809,38.09,2133354175
57,让你变幽默,0.008403361344537815,36.59,2108922361
58,刘诗诗,0.008403361344537815,36.59,1304194202
59,环球资讯广播,0.008343837535014007,36.33,1656831930
60,梁文博,0.008218902945793702,35.79,2343672715
61,新浪NBA,0.008085901027077498,35.21,1736329970
62,头条新闻,0.008013995071712895,34.9,1618051664
63,新浪军事,0.007945967860828542,34.6,1499104401
64,李宁篮球,0.007861542052718523,34.23,1574832700
65,虎扑体育,0.007519007603041216,32.74,1937280734
66,NBA姚明学校官微,0.0072020325224106735,31.36,3891217696
67,18姐微博,0.0070031345871682,30.49,2652162890
68,王猛,0.006656893526641426,28.99,1548464785
