Rank,Weibo User,PageRank Value,Weibo Influence Value,User id
1,腾晓东,0.036568482504337765,100.0,1050306925
2,___ER___,0.03292562536148063,90.04,1767797335
3,财联社,0.027866313374125873,76.2,2868676035
4,头条新闻,0.027277931909099676,74.59,1618051664
5,环球时报,0.023350476551956816,63.85,1974576991
6,房地内参,0.023203384289321786,63.45,1595203481
7,不会游泳的徐胖子,0.02215104166666667,60.57,1975109724
8,孟祥远,0.02182483552631579,59.68,1219760062
9,新闻晨报,0.021157461462148967,57.86,1314608344
10,向班长,0.02087444997436774,57.08,1529124462
11,蓝鲸财经记者工作平台,0.020569940476190478,56.25,1885454921
12,新浪证券,0.02048139880952381,56.01,1642585887
13,21世纪经济报道,0.020243734335839602,55.36,1651428902
14,搜狐新闻客户端,0.020030375874125875,54.77,2083844833
15,001期货网,0.01991826142607393,54.47,1649728202
16,余英,0.019692307692307696,53.85,1614037520
17,马跃成,0.018697916666666668,51.13,1224900857
18,晓峰_徐,0.018541266025641028,50.7,1974945511
19,人民日报,0.01837997159090909,50.26,2803301701
20,陈思进,0.018065476190476194,49.4,1592917513
21,央视财经,0.017749255952380954,48.54,2258727970
22,财经评论,0.01700757575757576,46.51,2560432091
23,21世纪网,0.016947516025641027,46.34,1644648333
24,重庆晨报,0.016817366432909195,45.99,1420157965
25,_-冰翼-_,0.016600877192982456,45.4,1310872334
26,上海滩包打听,0.01604166666666667,43.87,2452748154
27,环球企业家杂志,0.015613356033586299,42.7,1657236125
28,十年砍柴,0.015156250000000001,41.45,1643954857
29,杨红旭,0.015067708333333332,41.2,1224180577
30,南都周刊,0.014387335526315789,39.34,1641532820
31,肖磊看市,0.01410906171679198,38.58,1867153750
32,凤凰财经,0.013944627192982456,38.13,1988800805
33,北京人不知道的北京事儿,0.013562500000000002,37.09,1662214194
34,武汉新浪乐居,0.013562500000000002,37.09,1267527155
35,乐居二手房,0.013176445949883452,36.03,2415433831
36,印济良,0.0125,34.18,2713118551
37,戴旭,0.0125,34.18,1571497285
38,詹国枢,0.01171843671679198,32.05,1705981052
39,杨少锋,0.011505343614718614,31.46,1309235753
40,长江日报,0.011114689997502498,30.39,1898268644
41,环球市场播报,0.011083333333333334,30.31,1640337222
42,上海最资讯,0.010729166666666668,29.34,2367071910
43,财经网,0.010548250360750362,28.85,1642088277
44,新民周刊,0.010242187500000003,28.01,1681029540
45,新浪财经,0.00959077380952381,26.23,1638782947
46,壹号战神franck,0.008958333333333334,24.5,2395064247
47,MetattronX,0.00888071563852814,24.29,2379499235
48,计兮,0.008764939692982456,23.97,2593873501
49,中国经营报,0.008632127192982458,23.61,1650111241
50,新华欧洲,0.008378979527417028,22.91,2631656081
51,董登新专栏,0.008325892857142858,22.77,1227422602
52,光远看经济,0.008292162698412698,22.68,1435160552
53,南方人物周刊,0.008230378128815628,22.51,1653460650
54,安普若-安校长,0.007541666666666667,20.62,1371675920
55,中国日报,0.0075002705627705635,20.51,1663072851
56,娱乐有话说,0.007482638888888889,20.46,2448908877
57,新周刊,0.007218856664169165,19.74,1653689003
58,上海新浪乐居,0.007187500000000001,19.65,1675646200
59,张弦,0.007098958333333335,19.41,1886560850
60,第一财经日报,0.007088323774179037,19.38,1926909715
61,讲句真话,0.006744791666666668,18.44,1040445513
62,任志强,0.006559659090909092,17.94,1182389073
63,马靖昊说会计,0.006385760073260074,17.46,1410448443
64,紫金陈本人,0.00623397435897436,17.05,1300701003
65,新浪广东,0.005975877192982457,16.34,1684452940
66,杨静Lillian,0.005416666666666667,14.81,1496874104
67,江西日报,0.004817307692307693,13.17,1991123083
68,新京报,0.004579643218623483,12.52,1644114654
69,新浪房产,0.004505952380952381,12.32,1069205631
70,童大焕,0.004265625,11.66,1663236061
71,文茜小妹大,0.0042101648351648355,11.51,2240194360
72,春城晚报,0.004,10.94,1699258907
73,王巍w,0.0036582167832167837,10.0,1662429125
74,刘主饪,0.0033468614718614722,9.15,1647171520
75,陈宝存,0.0032031250000000002,8.76,1364552715
76,重庆青年报,0.0032031250000000002,8.76,2138697305
77,梁瑞安,0.002760416666666667,7.55,2082892671
78,思想聚焦,0.0026923076923076926,7.36,1742566624
79,城市传媒4,0.002380952380952381,6.51,3764918384
80,周冬雨,0.002380952380952381,6.51,1916655407
