Rank,Weibo User,PageRank Value,Weibo Influence Value,User id
1,我爱科比论坛,0.06424628942486085,100.0,1714397395
2,CCTV5,0.055283704390847246,86.05,2993049293
3,LOVE火箭熊4ever,0.054247706658420936,84.44,1685943632
4,NBA篮球实用技巧,0.050064290867862286,77.93,2375866212
5,3G门户体育频道,0.0497269892805607,77.4,1934275704
6,库里中文网CURRY,0.04601667182024324,71.63,2485122903
7,南方都市报,0.044047619047619044,68.56,1644489953
8,LOVE_快船,0.042321686250257666,65.87,1983741501
9,广州日报,0.0346031746031746,53.86,1887790981
10,乐视篮球,0.03210626674912388,49.97,5058390436
11,LOVE_火箭,0.03135938466295609,48.81,1983655155
12,声色NBA,0.028853715728715725,44.91,2022171303
13,SINASNOOKER,0.027489177489177487,42.79,2025944645
14,新浪NBA,0.027489177489177483,42.79,1736329970
15,新浪体育,0.025649350649350647,39.92,1638781994
16,my147-我的台球网,0.025649350649350647,39.92,2104331124
17,旋猫,0.025255102040816324,39.31,1665176985
18,大咕咕咕鸡,0.023809523809523808,37.06,2146965345
19,岳云鹏,0.023809523809523808,37.06,1751675285
20,Love_SASpurs,0.021568877551020403,33.57,1983645687
21,NBA大图,0.021529452690166973,33.51,2432009827
22,虎扑篮球,0.02126443001443001,33.1,1642292081
23,黎双富,0.020092635539064107,31.27,1845935593
24,张海彦,0.017216810966810964,26.8,1250188552
25,音悦台,0.01706349206349206,26.56,1698229264
26,NBA2K资讯,0.014871031746031745,23.15,1643063885
27,天天都看球的孟晓琦,0.01456658420944135,22.67,1846904563
28,猫扑,0.01369047619047619,21.31,1660452532
29,NBA,0.012759611420325705,19.86,1883881851
30,我为鞋狂,0.012277752009894866,19.11,1692055890
31,马健0820,0.011016156462585034,17.15,1840987625
32,苏群,0.01047077922077922,16.3,1156966391
33,冷笑话精选,0.010317460317460315,16.06,1644395354
34,JeremyLin林书豪,0.009233276643990929,14.37,2106855375
35,WTA国际女子网球协会,0.008937590187590189,13.91,1413140055
36,篮球教学论坛,0.007941017316017315,12.36,2357832895
37,利物浦新闻,0.007941017316017315,12.36,1990932165
38,新浪军事,0.007619047619047619,11.86,1499104401
39,新浪汽车,0.007619047619047619,11.86,1644088831
40,新华欧洲,0.007619047619047619,11.86,2631656081
41,林俊杰,0.006944444444444444,10.81,1195354434
42,DFB_Team,0.005411255411255412,8.42,2758719013
