Rank,Weibo User,PageRank Value,Weibo Influence Value,User id
1,韩国足球新闻,0.04925962165688193,100.0,1855113077
2,U体育,0.04705992897593473,95.53,1735856841
3,华视中超,0.04133646484493637,83.92,3194527740
4,足夜思远,0.035124211785170695,71.3,1830327915
5,北京体育广播FM1025,0.0333972059143292,67.8,1858865470
6,500彩票网官方微博,0.031267123287671235,63.47,1918859287
7,广州富力足球俱乐部,0.029657839056721536,60.21,2456231390
8,广州恒大足球俱乐部,0.026151107264120965,53.09,1894798092
9,鲁能足球新闻,0.024446451569739243,49.63,1990339525
10,CSL中超联赛,0.024085432011711753,48.89,1800991937
11,天天体育,0.02202285988064647,44.71,1706463014
12,挂住树叶,0.02122200478364862,43.08,1785479911
13,人民日报,0.020768101761252447,42.16,2803301701
14,永乐票务体育,0.02048091558365531,41.58,2132531555
15,大佬鸣,0.020183777409804808,40.97,1374657862
16,乐视体育,0.018573331158947597,37.7,2710878191
17,3G门户体育频道,0.018294770998448,37.14,1934275704
18,彩客网,0.017617960426179607,35.77,1897341024
19,郜林,0.01755147440078947,35.63,1803658131
20,CCTV5,0.01707494060053541,34.66,2993049293
21,南方都市报,0.015985812133072406,32.45,1644489953
22,网易体育频道,0.015564629434492445,31.6,2757394263
23,央视新闻,0.015154109589041093,30.76,2656274875
24,虎扑足球,0.01484711515353188,30.14,1698513182
25,乐视体育国内足球,0.01464051549667988,29.72,5058389402
26,皇马新闻,0.014263426831919982,28.96,1990309453
27,2014仁川亚运会组委会,0.014175636007827787,28.78,3812364027
28,新浪体育视频,0.014086757990867579,28.6,1271638160
29,直播吧zhibo8,0.014061952827273662,28.55,2018499075
30,国安新闻,0.013956766917293232,28.33,1989688697
31,足球周刊,0.013876419182835907,28.17,1913412967
32,广州足球新闻,0.013036562692294489,26.47,2041593835
33,新浪体育,0.01246031746031746,25.3,1638781994
34,懂球帝,0.012192324418351816,24.75,1668293725
35,搜达中超,0.011919710806697108,24.2,2052668832
36,看球,0.011881420270028776,24.12,1653472751
37,米兰新闻,0.011530967830535241,23.41,1990883881
38,曼城队新闻,0.010899652098282232,22.13,2332799695
39,拜仁慕尼黑中文网站,0.010678951946075235,21.68,1665973995
40,丹尼仔D14,0.010646640970180981,21.61,1890650377
41,劲撑广州队,0.010130128623279307,20.56,1885566482
42,摄影师牙叔,0.010049467275494672,20.4,1652850891
43,网络球迷联盟,0.010006460434542624,20.31,2415677053
44,Asaikana,0.009364535768645356,19.01,1444225292
45,CNTV体育台,0.009171559034572733,18.62,1819318401
46,曼联吧官方微博,0.009042183083278973,18.36,1738142480
47,虎扑足球中超专区,0.008891815946610468,18.05,2042473977
48,足球报官方微博,0.0088634774061955,17.99,1716376363
49,新京报,0.007876712328767122,15.99,1644114654
50,大连曲国胜,0.007645683844313981,15.52,1371631875
51,微彩票,0.007519226147560682,15.26,2782278674
52,Osports全体育传媒,0.007516684229012996,15.26,1616066825
53,五星体育,0.00648238747553816,13.16,1797246290
54,中国足球报道,0.006421232876712328,13.04,2060903445
55,潇湘晨报,0.006282615786040443,12.75,1655444627
56,曲小尤,0.0060935487647816415,12.37,1582827574
57,CCTV体育赛事频道,0.006028484453141988,12.24,3699083130
58,半岛晨报,0.005474016090454446,11.11,1043320390
59,北京国安官方微博,0.005173679060665362,10.5,1912052995
60,朱彥碩,0.004965753424657535,10.08,1666330110
61,金汕博客,0.004642313546423135,9.42,1323169292
62,婉约云儿,0.004383561643835616,8.9,1399162162
63,恒大冰泉,0.003979158908863307,8.08,3889177061
64,中国广州发布,0.0039492280930637095,8.02,2605594314
65,欧洲足球论坛,0.003718199608610568,7.55,2342039023
66,车唯网,0.0037181996086105675,7.55,3203920027
67,李璇R9,0.00351027397260274,7.13,1721297761
68,聂卫平,0.0033023483365949118,6.7,1568006292
69,深圳交警,0.003083479246060356,6.26,1792702427
70,山东鲁能,0.002950474183350896,5.99,1911180293
71,山东体育休闲广播1021,0.0028864970645792565,5.86,2271287697
72,跑步指南,0.0027397260273972603,5.56,2687299131
73,NBA,0.002701674277016743,5.48,1883881851
